,n,spread-type,simple-spread-chance,graph-type,ba-m,cit-media-influence,cit-cit-influence,organizing-capacity,organizing-strategy,data
612,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-media,"[ 0.  1.  3.  4.  5.  5.  0.  0.  0.  0.  4.  0.  3.  4. 14. 16.  1. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.
 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.]"
613,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-media,"[ 0.  1.  1.  2.  3.  5.  2.  2.  3.  3.  5.  3.  4.  6.  7.  8.  5.  6.
  6.  6.  6.  1.  1.  1.  2.  2.  8. 12. 13. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.
 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19. 19.]"
614,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-media,"[ 0.  1.  1.  1.  4.  4.  2.  3.  4.  4.  7.  1. 10. 11. 15. 15.  0.  1.
  3.  4.  4.  0.  2.  2.  2.  2.  1.  8. 12. 12. 14.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.]"
615,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-media,"[ 0.  0.  2.  2.  2.  2.  3.  3.  5.  8. 11.  3.  4.  4.  4.  4.  0.  1.
  2.  3.  3.  4.  5.  6.  7.  7. 11. 11. 18. 18. 20.  1.  2.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.  6.]"
616,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-media,"[ 0.  0.  1.  2.  2.  2.  0.  2.  2.  4. 17.  1.  6.  6.  7.  9.  0.  0.
  0.  0.  1.  0.  0.  0.  8.  8.  1.  5. 11. 20. 22.  3.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.
  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.  8.]"
617,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-media,"[ 0.  1.  3.  7.  9.  9.  0.  2.  3.  5.  7.  0.  7.  8. 11. 17.  9. 14.
 19. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.
 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27. 27.]"
618,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-media,"[ 0.  2.  5.  7.  8. 11.  1.  5. 10. 16. 16.  1.  2.  7. 10. 14.  0.  1.
  4.  4.  4.  1.  9.  9. 21. 23.  3.  4.  6.  7.  8.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.
  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.  7.]"
619,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-citizens,"[ 0.  2.  5.  6.  8.  8.  1.  3.  4.  4.  6.  1.  3.  3.  5.  6.  2.  4.
  4.  4. 10.  1.  2. 13. 15. 15.  1.  3.  5. 13. 18.  0.  3.  3.  5.  6.
  5.  7.  9. 11. 20.  2. 12. 23. 38. 40.  3.  4. 11. 12. 25.  5. 10. 13.
 15. 23.  4.  5.  9. 18. 22.  7.  9. 18. 26. 31.  6. 12. 21. 23. 28.  2.
  7.  8. 13. 21.  8. 12. 24. 26. 33.  5. 11. 11. 11. 14.  4.  5.  8. 12.
 14. 11. 14. 14. 16. 18.  2.  3.  5.  5.  6.  6.  9. 11. 14. 16.  2.  3.
  4.  5.  5.  2.  2.  3.  8. 14.  3. 10. 14. 16. 21.  1.  3.  3.  6.  8.
  2.  7. 12. 13. 14.  1.  1.  4.  7. 11.  0.  1.  2.  3.  7.  0.  2.  6.
  6.  7.  2.  3.  4.  4.  6.  1.  2.  6.  7.  8.  0.  0.  1.  2.  7.  3.
  4.  4.  6.  9.  0.  2.  4.  5.  5.  0.  0.  3.  4.  4.  0.  1.  1.  3.
  4.  1.  1.  1.  2.  2.  0.  1.  1.  1.  3.  0.  2.  2.  2.  2.  1.  1.
  1.  2.  2.  0.  0.  1.  2.  2.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
620,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-citizens,"[ 0.  0.  0.  0.  0.  1.  1.  1.  1.  2.  2.  0.  0.  0.  0.  1.  1.  1.
  1.  1.  1.  2.  2.  2.  2.  2.  1.  1.  1.  6. 12.  0.  1.  1.  2.  2.
  8.  9.  9.  9.  9.  0.  4. 11. 12. 16.  3.  3. 10. 13. 13.  1.  5.  5.
  6. 13.  0.  1. 13. 16. 25.  1.  8. 14. 26. 34.  4.  8. 11. 11. 17.  0.
 10. 11. 19. 20.  3.  5.  7. 13. 17.  4.  8.  9. 11. 11.  1. 12. 26. 30.
 35.  6. 15. 25. 27. 28.  2.  3.  9. 16. 21.  1.  3.  8. 11. 15.  7.  9.
 13. 18. 24.  3.  5.  8. 12. 15.  1.  2. 11. 16. 25.  7. 10. 12. 16. 17.
  5.  8.  9. 10. 10.  7.  7.  8.  8. 10.  2.  3.  5.  9. 12.  1.  5. 10.
 11. 14.  3.  8. 10. 11. 12.  1.  2.  7.  8.  9.  2.  5.  7.  7.  7.  2.
  5.  6.  8.  9.  3.  3.  4.  4.  6.  0.  2.  4.  9. 12.  1.  1.  3.  6.
  8.  1.  2.  3.  3.  4.  2.  4.  5.  7.  8.  2.  3.  4.  4.  6.  2.  2.
  2.  3.  3.  1.  3.  3.  4.  4.  0.  0.  1.  1.  2.  0.  0.  0.  2.  2.
  0.  0.  0.  2.  3.  0.  0.  0.  0.  2.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  2.  3.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  2.  2.
  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]"
621,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-citizens,"[ 0.  0.  2.  2.  4.  6.  2.  4.  4.  7.  8.  4. 10. 11. 12. 15.  0.  0.
  0.  0.  1.  1.  5. 12. 16. 17.  1.  1.  1.  2.  3.  1.  2.  4.  6.  7.
  1.  4. 14. 14. 14.  0.  6.  7. 10. 13.  1.  1.  8. 10. 13.  2.  4.  9.
 12. 15.  7. 18. 23. 23. 25. 13. 16. 28. 29. 32.  9. 11. 17. 21. 25.  3.
 10. 14. 15. 19.  2.  6. 13. 15. 18.  8. 12. 13. 14. 18.  4. 10. 17. 20.
 27.  4.  6. 11. 14. 19.  7. 19. 23. 30. 33.  2.  6. 11. 13. 14.  7. 12.
 14. 18. 21.  0.  4.  6. 11. 14.  2.  7. 12. 14. 16.  1.  4.  4.  8.  8.
  2. 10. 13. 18. 21.  3.  5.  9. 13. 15.  6.  7.  7. 11. 13.  1.  6.  8.
  9.  9.  1.  1.  7.  9. 11.  1.  3.  6.  7.  8.  2.  4.  5.  5.  7.  2.
  3.  3.  5.  8.  1.  2.  2.  2.  3.  1.  1.  2.  3.  4.  1.  1.  1.  2.
  3.  1.  3.  4.  6.  6.  1.  1.  1.  2.  2.  1.  1.  1.  1.  1.  2.  3.
  3.  3.  5.  2.  2.  2.  3.  3.  0.  0.  1.  1.  1.  1.  1.  2.  3.  3.
  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
622,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-citizens,"[ 0.  1.  1.  2.  5.  6.  1.  5.  6. 15. 15.  4.  5.  7.  8. 11.  7.  8.
 10. 15. 20.  1.  4. 11. 14. 21.  2.  4.  6. 11. 20.  4.  8. 14. 18. 24.
  3.  7.  8. 15. 18.  2.  5. 12. 15. 18.  1.  3.  7. 16. 19.  1.  8. 14.
 17. 20.  4.  8. 11. 13. 15.  1.  3.  6.  9. 11.  2.  9. 13. 22. 26.  7.
 20. 22. 23. 27.  6.  9. 17. 25. 31.  8. 10. 18. 19. 25.  3. 10. 15. 18.
 19.  3.  8. 14. 17. 24.  7. 12. 19. 25. 29.  5. 13. 15. 16. 18.  1.  3.
  4.  4. 10.  1.  2.  5.  6.  6.  4.  8. 12. 13. 14.  5. 10. 11. 12. 14.
  1.  3.  5.  6.  7.  3.  4.  5.  6.  7.  0.  2.  2.  4.  4.  0.  0.  0.
  0.  0.  1.  1.  4.  5.  8.  0.  0.  2.  4.  9.  0.  2.  3.  3.  3.  0.
  0.  0.  1.  3.  0.  3.  3.  3.  3.  2.  2.  2.  2.  4.  1.  1.  2.  2.
  3.  0.  1.  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  1.  0.  0.
  0.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  1.  2.  2.  0.  0.  1.  1.  1.  0.  0.  0.
  1.  1.  0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.
  1.  1.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
623,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-citizens,"[ 0.  0.  0.  1.  5.  7.  0.  1.  2.  2.  2.  0.  2.  3.  3.  3.  1.  1.
  2.  3.  3.  0.  1.  7.  8. 13.  1.  4.  4.  4.  5.  0.  0.  6.  6. 16.
  2.  5.  5. 14. 15.  7. 14. 17. 26. 26.  1.  6.  9. 13. 13.  0.  6. 14.
 18. 25.  2.  5.  5. 10. 17.  0.  6.  7.  7. 11.  4.  7.  8. 16. 22.  3.
 10. 10. 15. 19.  5.  8. 17. 21. 24.  3.  7. 19. 27. 29.  3.  6.  8. 12.
 13.  8. 15. 18. 21. 21.  4. 14. 18. 20. 26.  4.  9. 18. 19. 30.  5. 11.
 14. 16. 20.  2.  5.  8. 10. 12.  5.  9. 10. 11. 14.  2.  8. 10. 14. 20.
  4.  6.  8. 14. 14.  0.  4.  6.  7.  9.  1.  4.  7. 10. 10.  3.  8.  9.
 10. 12.  4.  6.  9. 11. 11.  2.  3.  4.  5.  9.  2.  5.  7.  8. 11.  1.
  2.  3.  3.  3.  3.  5.  5.  5.  8.  0.  0.  1.  1.  3.  2.  2.  4.  7.
  8.  1.  3.  3.  3.  5.  0.  1.  1.  1.  1.  0.  0.  0.  1.  1.  0.  1.
  1.  1.  2.  0.  1.  1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  0.  0.  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  1.  4.  0.  1.  1.
  1.  1.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  1.  1.  1.  1.  2.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
624,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-citizens,"[ 0.  1.  3.  5.  5.  5.  1.  2.  2.  4.  7.  2.  5.  6.  8.  8.  1.  3.
  4.  8.  8.  4.  8. 17. 20. 28.  2.  2.  3.  4.  7.  2.  5.  5. 26. 44.
  8. 11. 17. 24. 36.  5. 16. 29. 40. 51.  1.  3.  3.  7. 10.  1.  3. 20.
 26. 32.  3.  8. 16. 21. 31.  1.  9. 14. 19. 26.  5. 11. 12. 20. 23.  4.
  8. 13. 21. 31.  4.  8.  9. 16. 18.  1.  6.  7. 10. 19.  3.  6.  7. 11.
 13.  1.  4. 10. 12. 15.  1.  2.  4.  5.  7.  1.  4.  4.  8.  9.  2.  4.
  6. 10. 13.  2.  3.  5.  7.  9.  2.  6.  9. 10. 13.  3.  6.  8.  8.  8.
  0.  4.  6.  8.  8.  0.  2.  2.  3.  3.  0.  0.  1.  3.  3.  1.  3.  5.
  6.  8.  3.  3.  4.  6.  7.  3.  5.  7.  7.  7.  1.  3.  4.  5.  7.  0.
  0.  0.  1.  1.  1.  3.  3.  3.  4.  1.  2.  2.  2.  2.  1.  1.  1.  1.
  1.  0.  0.  1.  2.  2.  0.  1.  1.  1.  1.  0.  0.  1.  1.  2.  1.  1.
  1.  1.  1.  0.  0.  0.  1.  2.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  2.  2.  2.  2.  2.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
625,500,simple,0.1,barabasi-albert,10,0.5,0.5,5,high-degree-citizens,"[ 0.  0.  1.  2.  2.  3.  2.  2.  5.  6.  6.  5.  5.  5.  7.  7.  3.  6.
  7.  7.  9.  1.  2.  4. 10. 10.  2.  3.  6.  7.  7.  9. 10. 11. 12. 14.
  3.  7.  7.  8. 14. 12. 17. 22. 24. 30.  5.  5.  6.  8. 11.  2.  3.  8.
  8.  8.  7. 17. 29. 30. 36.  4. 13. 15. 17. 26.  2.  6.  7. 13. 21. 10.
 14. 16. 19. 20.  2.  8. 13. 24. 24.  2.  6.  9. 16. 18.  3.  9. 10. 20.
 27.  1.  7.  9. 13. 14.  3. 13. 17. 25. 35.  4.  5.  7.  9. 13.  3.  9.
 11. 17. 21. 12. 16. 18. 21. 23.  7. 11. 15. 16. 17.  1.  5.  8.  8. 13.
  6. 10. 13. 14. 16.  3.  5.  6. 12. 16.  1.  1.  1.  2.  6.  3.  4.  5.
  5.  8.  1.  1.  2.  4.  5.  2.  2.  3.  5.  6.  1.  1.  2.  3.  7.  0.
  0.  2.  3.  3.  2.  3.  3.  5.  5.  1.  1.  1.  1.  4.  0.  1.  1.  2.
  2.  0.  0.  0.  0.  1.  2.  2.  3.  3.  5.  1.  2.  2.  3.  4.  1.  1.
  2.  3.  4.  0.  0.  3.  3.  3.  1.  1.  2.  3.  3.  0.  1.  1.  2.  3.
  0.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  1.  1.  1.  0.  0.  0.
  0.  0.  1.  1.  2.  2.  2.  0.  0.  0.  0.  1.  0.  1.  2.  3.  3.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  1.  1.
  2.  1.  2.  2.  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
